GeneName  Indicator
KLHL32 0
TCHH 0
FBXO24 0
CC2D1A 0
PTF1A 0
LECT1 0
EPPK1 0
CLDN24 0
FMO4 1
MS4A7 0
C6orf130 1
NDRG2 0
IDS 0
LRRC37A2 1
ADIPOR2 0
PSD3 0
L3MBTL1 0
SERGEF 0
DLEC1 1
PRKACG 0
RALB 1
TSEN15 1
RASGEF1B 0
SULF1 1
SLIT3 0
COPS7B 0
PTCHD4 1
PPP1R14A 1
PLGLB1 1
PRPS1 1
RAB5B 0
REEP3 1
ANGPTL1 1
DEFB135 0
PTPRCAP 0
SLCO2A1 0
GLIPR1 1
ZNF737 0
LOC81691 0
FAM75D3 0
ARHGEF6 0
LYPD2 0
VMA21 1
NECAP2 1
ZIM3 0
ATP2A3 0
RAB25 0
SEH1L 1
RGPD1 1
IRF2 1
SKIV2L 1
NBAS 1
TRUB1 1
NCBP2 1
LOC554223 1
CABIN1 0
CEACAM21 0
MARS 0
C1orf186 1
PDZD4 0
TMEM178 0
SF3A2 0
NCS1 1
RNGTT 1
DNAJC1 1
TGFBR1 0
TUBGCP5 0
ZNF367 0
RPS8 1
ZNF502 1
DAND5 0
ITPKC 1
ZNF214 0
C17orf63 1
AMELY 0
SLC30A1 1
PRNP 1
PON1 0
CYP2U1 0
LAYN 1
IER2 0
KANSL1L 0
FCGR1B 0
SV2B 0
SYNJ1 1
BEST4 0
OXR1 1
DDX17 1
TEX22 0
SUSD3 0
SKA3 1
PCSK4 0
RPS24 1
MRGPRX1 0
TAF4 0
MAN1A2 1
GNB1 1
CBR3 1
ZBED3 0
KIR2DL1 0
HELLS 1
PNMAL2 0
CCDC3 0
C17orf64 0
EOMES 0
TRIM27 1
CCDC126 0
TIMP1 1
MFSD12 0
PRRC2C 1
C12orf68 0
RDH14 1
LARP7 1
CPT2 0
SCGB1D1 0
LYAR 0
DAG1 1
ACD 0
ANKRD37 0
OR11H2 0
GNG11 1
PCDHGA6 0
ITGB1BP2 0
LOC100507462 0
RNF139 0
FAM173A 1
GATA1 0
CST9 0
KLHL6 0
SLC35E2B 1
UBASH3A 0
KIAA1958 0
TBX6 0
HOXA2 0
VENTX 0
NRG3 0
L3MBTL3 0
GNRHR 0
MNDA 0
MAGEB10 0
PANK4 1
C11orf2 0
TBCC 1
CITED2 1
SURF2 0
ISL2 0
SCIMP 0
GDF3 0
ENKUR 0
KLK4 0
NIT2 0
LHX6 0
IGJ 0
GNA13 0
SEC11A 1
PHF11 0
OR4C15 0
GLOD5 0
PFKM 1
NAT2 0
LSM4 1
SRC 1
HMBOX1 0
BMP1 0
PTGDR 0
ACBD5 0
EGR4 0
SLC8A3 0
ANXA7 1
AGPAT4 1
IL23A 0
FCER1A 0
FAM168A 0
LAX1 0
WNT3A 0
KLHL17 0
PBOV1 0
MTG1 0
KRTAP10-7 0
AWAT1 0
DOCK1 1
PALM2 0
CYP2B6 0
RHAG 0
P2RY14 0
PADI4 0
RANBP6 0
SLC25A28 0
GPR1 0
GSX2 0
SFN 0
FBXO22 1
AKR1B1 1
SLC16A13 1
AKR1E2 0
PPP2R1A 1
CLN8 0
RPL10A 1
MMRN2 0
ERLIN2 1
TP53I3 1
GOLGA6L9 1
PHACTR1 0
TMEM132E 0
UCN2 0
MFSD7 0
NAT8L 0
POC1B-GALNT4 1
GOLGA6L1 0
SLC25A27 1
PCDHGC3 0
ABCA1 1
CLIP2 0
LDHC 1
HSPG2 1
PC 0
TSEN54 0
LOC147670 0
C7orf46 0
SBK1 0
ITFG2 1
MBOAT4 0
RGS9 0
C9orf135 1
CLRN1 0
CCDC137 1
LOC100287205 0
CCDC166 0
TNNI3 0
GNB3 0
SLA 0
MFAP1 0
PCDHGB4 0
CDCA8 0
DVL2 0
FAM9C 1
ELAC2 1
SPPL2C 0
MTFMT 0
HIST2H2AB 0
GALNT3 0
ZNF498 1
WNT8A 0
ALG10 0
CNN2 1
CUL4B 1
FPGS 1
ICA1 0
EFCAB4A 0
SIGLEC6 0
VAMP3 0
SLC24A2 0
FCHO2 0
C12orf73 1
WDR7 0
ARHGEF1 0
HRASLS2 0
SHROOM1 0
NAGS 0
ARHGAP20 0
C1orf123 1
WBP2NL 0
PSMD6 1
PLA2G5 0
STAT5B 0
PPP1R35 0
SETD1B 1
FAM159A 0
SLC15A2 0
KRT6B 0
OR10H4 0
AMPD3 0
LCE1F 0
DNAH6 0
KCNS1 0
TSKS 0
PLEKHG3 0
CYP4B1 0
RBM4B 1
TRIM16L 1
POP1 1
C2orf91 0
OR5P2 0
IMPA1 1
EXOSC6 0
MS4A5 0
VPS45 0
DUS4L 0
FAM75D1 0
SCN2B 0
RFWD2 0
ARL3 1
NAB2 0
MC4R 0
KLHL15 1
UMOD 0
COX18 1
SLC26A5 0
LRRIQ4 0
FUT2 0
ELOVL4 0
USP45 0
ARHGEF17 1
PPFIBP1 1
HMHB1 0
UGT1A4 0
KIAA0586 1
FAM216A 1
OR52E2 0
COMMD5 1
PPP1R12A 1
TMEM240 0
MKRN3 1
ATP8B3 1
CEP85 0
GOSR1 1
SLC39A14 0
KIF27 1
SMG6 0
MAP1LC3A 1
OSTF1 1
STT3A 1
C19orf77 0
DTL 0
CCDC91 0
OIT3 0
HNRNPH2 1
FRAT2 1
MKLN1 0
WDR53 1
NEU3 1
ODF2L 0
SLC13A1 1
KIF2A 0
ADIPOR1 1
MEF2D 0
LSS 1
GAPDHS 0
OR2K2 0
SLC39A11 1
SLC25A1 0
ARHGAP27 0
CERS6 1
ABCA8 1
EDN1 1
SLC38A7 0
ASPA 0
APOH 0
MTRNR2L1 1
C15orf40 1
COX7C 1
MAGEA6 0
LPO 0
TXNDC16 1
ZNF469 0
TRIM34 1
ZNF322 0
ZNF317 0
SLC16A4 0
C16orf92 0
FGFBP1 0
B3GNT5 0
CPB1 0
ZNF747 0
AFF4 1
COL10A1 0
TIMM50 1
C7orf42 0
EFTUD1 1
SCCPDH 1
PHLDA1 1
COMMD3 0
ZCCHC8 1
DEF6 0
MBNL1 1
ASXL2 0
EXO1 0
PSME2 1
COL11A2 0
TNFRSF10C 0
DUOX1 0
PIEZO1 0
SCN10A 0
GAGE12I 0
OPN1LW 0
TULP4 0
TIGD1 1
CCDC54 0
C2orf51 0
KCNQ2 0
DNAJC8 1
CHMP6 0
KCNH3 0
CDCA4 0
USP38 0
GPR156 0
ZNF878 0
IFRD2 1
REG1A 0
ZFP91 1
XAGE2B 0
CXCL11 0
SLC2A5 0
CACNA1C 1
NWD1 0
ZNF12 1
RNF144A 0
EXT1 1
MAPK11 1
DDHD2 0
KRT36 0
GSC 0
GBF1 0
TMEM110-MUSTN1 1
SCEL 0
PRDM11 1
SLC45A2 0
C19orf66 0
GNAT1 0
ZNF844 1
RPRM 0
HABP4 1
ZNF454 0
ZMYND15 0
OSGIN1 1
NNT 0
OLFM3 0
CCDC169 0
CYB561D1 0
HDC 0
C15orf29 0
RC3H1 1
DPYSL3 1
CD300C 0
ZCCHC17 1
MYOM3 0
HSD17B14 0
TRIML1 0
KIAA0182 1
UNC13B 1
GNG4 0
UTP14A 1
DPY19L1 0
KAT2B 0
SORCS1 0
SNAPC1 1
WDR81 0
MARVELD1 0
MICALL2 0
PLIN5 0
CBLC 0
CRTAC1 0
WNK3 0
RAX 0
PTX4 0
SLC39A4 1
FIBCD1 1
CLEC11A 1
NMBR 0
CLEC1A 0
ESRRG 0
EPT1 0
TXNDC3 0
ZDHHC22 0
CT47A5 0
LDHA 1
LOC728819 1
NSMCE4A 0
ATG3 1
KLK8 0
IL18RAP 0
C10orf32 0
FGF22 0
HEATR5A 1
FXYD4 0
TOX4 1
ANGPT4 0
C2orf71 0
CCDC79 0
RAPGEF3 0
C14orf79 0
TBC1D30 0
TLR8 0
CLDN20 0
TCEAL2 0
ZNF766 0
AKAP6 0
CATSPER1 0
USH1G 1
TGIF2LX 0
FAR1 1
TMEM88B 0
C9orf172 0
C1orf88 0
MSS51 0
ZG16B 0
FAM3D 0
RBMY1E 0
FAM154A 0
PRSS37 0
OR10A7 0
CCDC69 0
COQ9 1
RAI2 0
PGM2L1 0
TXNDC17 1
CREG2 0
DEFA6 0
PEX3 1
TOR2A 0
POT1 1
VHLL 0
PCDHGA2 0
HSD3B7 0
C11orf80 1
GRXCR1 0
CKM 0
SLC25A39 1
PITPNM2 0
FSIP2 1
NXF1 1
CAPN3 0
WTIP 1
GRM3 0
C8orf48 1
TRIP10 0
PRLR 1
FAM160A1 0
NUPL1 1
PAX4 1
SYNGR4 0
MYL3 0
AURKA 0
ZMAT2 0
ZNF831 0
SLC34A1 0
NT5C1B-RDH14 0
PPWD1 1
CHD7 0
IFT46 1
PDHB 1
RFPL1 0
NPC2 1
FAU 1
RIMKLB 1
EIF5A2 1
ABHD14A 1
RFC1 1
BACH1 1
MAP2K7 0
NOA1 0
PFN3 0
UNC5C 0
FAM91A1 0
LEKR1 0
LYZL2 0
GXYLT2 0
SURF6 0
CD33 0
TRRAP 0
TMTC2 1
CSK 0
WDR82 0
GANAB 0
GRID1 1
SREK1IP1 0
GADD45A 0
KCNT2 0
TTC9C 1
WNT9B 0
RHBDD2 0
DND1 0
MCM4 0
ZC3H12C 0
RXRA 0
PLCB4 1
C17orf72 0
DNER 0
RAB3D 1
CLP1 1
ZC3H12A 0
MRPL40 1
AREG 1
KRT38 0
C12orf5 1
EDC4 1
ITSN2 1
TTC35 1
APCDD1L 0
CAPZA1 1
SESTD1 1
ZNF440 0
CCT3 0
TSFM 0
EBF1 0
FAM220A 1
SLC2A7 0
VSX1 0
C7orf60 1
ZNF446 1
CTSH 1
C1orf31 1
LCN8 0
KRTAP4-5 0
CANT1 0
DACH2 0
ZNF763 1
ADAM9 1
GPR75-ASB3 0
PFKP 1
RUFY2 1
CREBZF 0
CCDC88C 0
YPEL2 0
MYOZ3 0
ATP2B4 1
SLC7A10 1
CCDC108 0
PDZD11 1
RHOJ 0
C9orf103 1
MEIS3 0
DCHS2 0
SF3B4 0
SLC25A14 1
DCP1A 1
C1orf110 0
DCTN1 0
POM121C 1
CD70 0
ELMOD3 0
TMEM150B 0
TAF13 1
SERPINA5 0
ZNF474 0
ABCD1 1
DEFB136 0
FAM131A 0
ATAD3A 1
FAM200B 1
DMC1 0
PDE4C 0
C16orf48 0
XAGE1A 0
NFRKB 0
CHRAC1 0
DCAF10 0
CCDC48 0
FAM196A 0
ENTPD1 0
MYO19 0
HLA-DQA2 0
DDX42 1
CA11 1
SERPINB11 0
ASB3 0
C8G 0
DIP2A 0
TKT 1
CKAP5 1
NCR2 0
PPP2R5D 1
GSS 1
CSNK1E 0
AP3S2 0
BTNL2 0
SYAP1 1
XRCC3 0
LTA 0
SSX7 0
ASH1L 0
SEPT11 1
EGLN3 0
FIGLA 0
RAPGEFL1 0
FBXO25 1
PHLDA3 0
POLR2B 0
CLIC5 0
PLSCR3 1
ZFP36L1 1
PDAP1 1
AGAP9 0
PIRT 0
FAM155B 0
KIAA1704 0
CYR61 1
S100A7 0
MYH7 0
EZH2 1
OVCA2 1
ZNF506 0
SETD4 0
NDUFB11 1
KLRC4-KLRK1 0
KANK3 0
CYP4F8 0
ANKRD2 0
HSPA1B 1
ECHS1 1
PTMS 1
ATAD5 0
KRTAP27-1 0
PWWP2A 0
SLC35B2 1
FOS 1
BCAP29 1
SLC5A11 0
GET4 0
SMAD5 0
SIPA1L1 0
ANKRD17 0
DNAH11 1
CNPY4 0
PIBF1 1
SYCP2 0
VPS35 1
ALPL 0
LSM12 1
EID2B 0
SYF2 1
RAD54L 0
PCNX 1
TUBA1A 1
LRRK1 1
SRI 1
SYN2 0
N6AMT2 0
RGPD2 0
C10orf25 1
HPRT1 1
TRNT1 1
SNTN 0
C17orf47 0
HELB 1
PANK1 1
CA9 0
SLAMF8 0
SELO 0
LAMA4 1
CDK5R2 0
POLR3H 0
IL17F 0
AFF1 1
LRCH4 1
GAGE2C 0
SERPINE3 0
ATP5O 1
THRA 0
COG8 1
BOD1 0
TAAR6 0
TMBIM1 1
C20orf194 1
LIM2 0
GRSF1 1
CAGE1 0
RARA 1
SIKE1 1
TMEM132B 0
DPP3 0
PSMB4 1
ENG 1
TRIM42 0
BTG3 1
ANKLE2 1
MSRB2 0
PTAR1 1
CGB7 0
C1orf74 1
ARID1A 1
PABPC1 1
LGALS3 1
MRPS18C 1
DDX19B 1
ZRSR2 0
ZNF438 0
ISM1 0
NHP2L1 1
SAAL1 0
SOGA3 1
C8orf59 1
FAM160B1 1
KLRF1 0
STEAP3 0
PBK 1
SLC25A43 1
GMPPB 1
LOC399939 0
SERPINB9 1
MAOB 0
OR5M8 0
KIF18B 0
C10orf90 0
ORMDL3 0
TPI1 1
PLBD1 0
AAED1 1
CES3 0
TMEM62 0
CYP3A7 0
GPR119 0
UQCRQ 1
ITGA7 0
C6orf221 0
SLC6A20 0
DNAL1 0
VSTM4 0
EN1 0
SP8 0
CKS1B 1
SLC36A4 1
ZNF319 0
YTHDC1 1
RAD17 1
PRKCD 1
HEBP1 1
OR14A16 0
BANF1 1
LOC100505841 0
DSC3 0
C15orf48 1
MTMR11 0
FPGT 0
SLC39A2 0
UBOX5 0
CSNK1A1 1
CP 1
HMCN1 1
LRIG2 0
FKBP7 1
ZSWIM6 0
MT-ATP6 1
KRTCAP3 1
ZYX 0
CHST15 0
PSMA2 1
LGALS2 0
CCBE1 1
MAST1 0
MRPL45 1
SPN 0
SACM1L 1
MTRNR2L4 0
PAFAH1B2 1
FAM71C 0
TDRD1 0
ZNF117 0
CDKN2D 1
VIPR2 0
MTRNR2L7 0
GRTP1 0
IL9R 0
C3orf36 0
RPL21 1
NDUFAB1 1
NPR3 1
PSMB11 0
C10orf71 0
GUCY2D 0
SLC1A4 1
ZNF85 0
EXOC3 1
TBXAS1 0
ZNF582 0
IFFO1 1
TRAFD1 1
RALGDS 0
EFCAB1 0
ADRB3 1
SVEP1 1
STRA6 0
CRYAA 0
MBTPS1 1
WTH3DI 1
UNC119B 1
SLITRK6 0
GRM7 0
RNF213 1
ZFYVE26 1
VPRBP 0
VANGL2 0
GTPBP3 0
CABP5 0
POU4F2 0
RPS6KL1 0
ESCO2 0
MFAP3L 0
ANKUB1 0
LAMB3 1
ANK3 0
TRMT12 1
SCGB2A1 0
CD80 0
NKX6-3 0
GPR161 0
HLA-DQB2 0
RPUSD3 1
RGS17 0
KIAA1731 0
RHOXF1 0
LOC100287441 0
APOC2 0
THSD1 0
C9orf116 1
TCEAL3 0
COX6B1 1
NBPF4 0
ENO2 0
YBEY 0
WNT2 1
LY6G6D 0
NDUFA9 1
DIDO1 0
AP2S1 1
STX1B 0
ZIC4 0
TMEM127 1
OR5AU1 0
DNTTIP1 1
THAP3 1
SMUG1 0
BIRC7 0
ASF1B 0
OR4E2 0
METRN 0
ZNF740 1
MYL9 1
UNCX 0
GLI1 0
DUX4L6 0
CLK1 0
POLD3 0
SCNN1B 0
ALPI 0
ZP1 0
PSTPIP1 0
ANKRD32 0
DYSF 0
DIMT1 1
FSCN3 0
KRTAP11-1 0
VPS13D 1
ACTRT2 0
TNFRSF1B 0
CALML4 1
CCDC84 0
PVRIG 0
CABYR 1
TPRX1 0
TMEM100 0
DUSP19 1
LARP4 1
PSG7 0
AIMP1 1
CREB3L3 0
TEX34 0
DET1 0
PRDM5 0
USP47 1
MUC16 0
RAB38 1
CLCN4 0
HIST1H4G 0
VAPA 1
DUS1L 1
ZNF839 1
CLDN10 0
INHBE 0
KLHL11 0
SH3D19 0
PRB2 0
CYP19A1 0
STAB1 0
ZNF660 0
HEPN1 0
ARAP3 0
PIK3C2A 1
NDUFS3 1
HINFP 1
RIPK3 0
IFIT1 1
DCTN5 1
DALRD3 1
SRM 1
BHLHA9 0
SHANK2 1
PPP1R13L 1
PPARG 0
TFDP2 0
TEX13B 0
C3orf75 0
IQCB1 0
BCOR 0
OSTBETA 0
VAX1 0
HMMR 1
ARID5A 1
RGS7BP 0
RPL7 1
MEIG1 0
CACNA1B 0
UBXN8 1
MTRNR2L8 1
RDM1 0
LRRC37A 0
DGKB 0
SRPX2 0
TMEM189-UBE2V1 0
CPXM2 1
CASP10 0
FAM160A2 0
FADD 0
EIF2S3 1
ACOX3 0
RRM2 0
ARPC1B 1
ANKRD54 0
HPSE2 0
KPNA6 1
C12orf66 0
TMPRSS15 0
PRPF4 1
CTAGE6P 0
ZIK1 0
PIGL 1
IL37 0
CATSPERB 0
ZNF559-ZNF177 0
MED8 1
SLC41A3 1
PIGB 1
RPP25 0
PFKFB4 1
MREG 0
COX14 1
ARHGEF40 1
BTBD3 0
CACFD1 0
MAGEA5 0
ME2 1
SIM1 1
CCDC23 1
AGXT 0
SCN4A 0
SKAP1 0
IMP4 0
CADPS2 0
SIX2 0
OBSL1 0
LAP3 0
NAPRT1 0
C2orf48 0
FYB 0
ALCAM 1
RASAL2 1
SMG9 0
OR51V1 0
SVIL 1
ZNF667 0
PIWIL4 0
NKX2-6 0
LOC100132146 0
C1QTNF7 0
LGALSL 0
LHFPL3 0
RUNX3 0
E2F5 0
LILRB4 0
PTPN21 1
RNASE7 0
GK5 0
RAB17 0
CMYA5 0
ITCH 0
MYOT 0
LCE2B 0
MPHOSPH8 0
PIGV 0
HORMAD1 0
IFITM10 1
FAM111A 1
AUP1 0
MTSS1 1
CCBL2 1
WFDC6 0
ASAH2 1
PPP4R2 0
TTC32 1
FEZ2 1
PGBD1 1
CYB5R3 1
ASB15 0
FAM166B 1
MBP 0
SLC9B2 1
PLG 0
OR10AG1 0
PELP1 0
CAD 0
SV2A 0
TOP2B 1
PRG4 0
BCL7B 0
SLC22A25 0
SNAI3 0
TACR2 0
RSPO2 0
RQCD1 1
HMG20B 1
CRYZL1 0
ZCCHC2 1
TAPT1 1
PML 0
RELL2 0
C1QTNF2 0
XKR6 1
FBXL5 0
MAPK6 0
KRT32 0
SPSB1 0
TMED4 0
C14orf43 1
ALOX5AP 0
C20orf7 0
KLK15 0
PTCHD1 0
TEAD4 1
MUCL1 0
RBM10 1
VEGFB 0
DIS3L 1
CAPSL 0
PRKACB 1
MPV17L 0
SCD5 0
NDRG1 1
ZCWPW2 0
RPL41 1
CACNG3 1
APOBEC2 0
NUP210 0
CCND1 1
KCTD16 0
NRXN2 0
USP10 1
TOM1 0
AGK 0
KIAA0319L 1
MAT2B 0
HIST1H2AG 0
SLC11A1 0
HMGB4 0
ARHGAP17 1
TRMT112 1
RPS3 1
SLURP1 0
MNAT1 0
CPA4 0
OR52N2 0
CCDC47 1
SDC1 0
LEPR 1
RASGRP1 1
ATP5L2 0
LYVE1 0
KRT39 0
OR5M10 0
SLC44A4 0
VSTM1 0
ZNF200 1
SKOR1 0
RBMY1J 0
BMX 0
RARB 1
SLC35C2 0
SYNRG 1
VAMP5 1
NDUFA2 1
SEMG1 0
STAB2 0
COL20A1 0
TICAM1 1
HEMK1 1
NSUN4 1
DPEP2 0
GGA1 0
KCNJ16 0
EMID1 0
FRMD1 0
PPP1R1C 1
NRP1 1
TXNDC8 0
RAD51B 1
SYCN 0
KRBOX1 0
TMEM55B 1
DUSP14 1
NFATC3 0
ARRDC4 1
TNK1 0
ARRDC2 0
USP5 0
ERV3-1 0
OTUD6A 0
AKAP11 1
LYSMD2 1
ANO6 1
SLC16A10 0
TGM4 0
TMEM128 0
CLEC4G 0
BMP2K 1
XKRX 0
FBXO17 0
SELPLG 0
ARL16 1
CEND1 1
GPR75 1
LMOD3 0
LETMD1 0
ANKRD34A 1
ATXN7L3B 1
C12orf65 0
SCARA5 0
ANKFY1 1
PPP1R17 0
NT5C2 1
MAGEB4 0
SMAD3 1
GATC 1
CDK10 1
OR4F15 0
ZMYM5 0
BRMS1 1
CDK20 0
MTX3 0
KBTBD4 1
ATP5L 1
CCDC68 0
LONRF2 0
ADCY7 0
B4GALNT1 0
MMP11 0
PHRF1 0
ABRACL 1
TUBB6 1
SLC25A26 1
XCL2 0
FNDC3B 1
ECE1 1
RNF125 0
ROBO1 1
PIGS 1
ZNF600 0
SLC7A7 0
PPYR1 0
CSNK2A2 0
RBM44 0
PHF23 1
OR4P4 0
SEMA4C 0
NKAIN2 0
KIAA0922 1
ZNF7 0
HAO1 0
DGKZ 1
MDC1 1
SIGLEC11 0
FBXO44 0
VWA5A 1
BZW1 1
PIM3 1
ABCA5 1
KIAA1244 0
RFPL4A 0
NANP 0
SIRT7 0
ANKH 0
LRRC4C 0
ALDH1A2 0
CCDC27 0
USP17L4 1
SLC5A3 1
CD8A 0
CDYL 1
SMPDL3B 0
GCFC2 0
OR6N1 0
SPPL2B 0
LOC100287327 0
EIF3G 1
LHFPL5 0
PRDX1 1
LDB3 0
PHF21A 0
SLC25A19 1
C14orf2 1
HARBI1 0
SIRT2 1
USP33 0
KRAS 0
NR2F1 1
ZNF804A 1
OR2A12 0
UTY 0
FAM102B 0
GBE1 0
LIMK1 1
FAM57B 0
CEP72 0
CLDN3 0
MT-CYB 1
TMEM185B 0
RRP12 0
SCT 0
VARS 0
GAB3 0
TM2D2 1
KIAA1328 0
ZNF34 1
KRTAP10-8 0
POTEB 0
ARMCX2 0
METTL17 0
DBNL 1
KRTAP4-6 0
STARD13 1
NKX2-8 0
UBR5 1
DENND5A 0
HIST1H2BA 0
CRYBB2 1
ATAT1 1
NBR1 1
LOC147646 0
LRRC41 1
F8A3 0
NECAB3 1
AP1M1 1
PKDREJ 0
COMMD2 0
TRPC4AP 1
PEX6 0
PPP1R21 0
NF1 1
C16orf80 0
ASAP1 0
NLRP11 0
RGS22 0
CENPF 1
RNFT1 1
SPRR2E 0
COQ3 0
C1QTNF4 0
POLR2L 1
SRP68 0
WFDC12 0
KCNMB1 0
GPLD1 0
LRG1 0
XKR3 0
DUSP4 1
OR10A5 0
GIT2 1
PGR 1
CCDC110 0
OAS1 0
GPX4 1
VAT1L 1
KRT25 0
PAPSS2 1
MFSD6L 0
FRMPD2 0
ATXN2L 1
SAFB 1
KDM4C 1
C20orf72 1
CLC 0
SLC35A3 0
GNGT1 0
WDR45L 1
LIPC 0
FADS6 0
C10orf116 1
TIMM8A 1
CYP1B1 0
TMEM126A 1
TRAPPC3 1
TP53AIP1 0
KCNA1 0
ALS2CR8 0
DDX19A 1
RBKS 1
RNF141 1
TES 0
SOGA1 1
URGCP-MRPS24 0
MSANTD2 0
LAD1 0
OR4F6 0
ACBD6 1
SURF4 1
DOCK9 0
PRKAR1A 0
DAB2 1
NFE2 0
RSPRY1 1
GPR125 0
KMO 0
KRT84 0
ARID3B 1
YWHAZ 1
GNRH2 0
FAM157B 0
ZNF33B 0
POLR1A 1
PPM1B 1
COPZ2 1
PIGR 0
UFC1 1
TNFAIP2 0
PANX1 1
CYB561D2 1
STAM 0
ZSWIM2 0
FAM163A 1
ANO4 0
ANKRD28 1
SPDEF 0
SERINC1 0
TMEM209 0
ARPC1A 0
OMA1 1
RPS27A 1
DMBX1 0
GRB2 1
NSUN7 1
GADD45GIP1 1
FDX1 1
PRC1 1
ACADL 0
NUTF2 1
RIC3 0
HEXIM1 0
PPP1R3G 0
RPL12 1
ATP13A1 0
STK19 0
KLF17 0
AK8 1
PRAMEF2 0
PLEKHO2 0
LOC100287364 0
TNRC6B 1
ZBTB26 1
TRAPPC10 1
L1CAM 1
LSAMP 1
PLCE1 0
PIGT 1
THEM4 0
SPHAR 0
SLC26A11 0
SPEN 1
GTF2B 1
GIPC3 1
MMS22L 0
MTRNR2L2 1
RPN1 1
CCDC160 0
DYDC1 0
STARD7 1
C14orf176 1
STATH 0
RIC8B 1
MRO 0
ZNF282 0
PARP11 0
LANCL2 0
LYPLAL1 1
TSPAN32 0
MBLAC2 0
TSR2 0
MED12L 0
ERLIN1 0
TGFBI 1
ETV3L 0
KCTD17 0
MARS2 0
CRLS1 1
URM1 0
DDR2 1
DHX37 1
ZC3HAV1 0
C4orf32 0
C16orf91 0
GALNT12 0
CA7 0
SLC32A1 0
ALG13 1
HIST1H3E 0
CECR1 0
C6orf120 0
SMN2 1
KLHL34 0
CHGA 0
EFHD1 0
RMND5A 0
OAS2 0
FTSJ1 1
PYGM 0
POPDC2 0
DTX3 1
GPRC5B 0
LOC100288524 0
UBQLN1 1
SLC17A5 1
RNFT2 0
CHD6 1
RAET1L 0
PSPC1 0
SGIP1 0
ARHGAP23 0
RHBDL2 0
GFRAL 0
TTC30A 0
NR5A1 0
C19orf63 0
MPP5 0
RHCE 0
CLVS1 0
CTBS 1
ARNTL 0
TAC1 0
OR8D1 0
GSN 1
SPACA1 0
FBF1 0
WDR83OS 1
TPP1 1
C1orf129 0
MRPL49 1
ZNF544 0
GALR2 0
CDCA7L 0
PLXNA3 0
OR9I1 0
MTCP1 0
DTX4 0
BIVM-ERCC5 1
ZNF784 1
SULT1A1 0
LOC283403 0
MECP2 1
IL36A 0
LIPN 0
OR3A1 0
COPE 1
DMRT2 0
DUX4L4 0
HECTD1 0
TSPY8 0
TBC1D8B 1
DUSP10 1
OLIG2 0
RBX1 1
TMOD1 0
SORD 1
HMOX1 0
ZNF574 1
TMEM80 1
IER3IP1 1
ARHGAP1 1
C15orf56 0
DCAF7 1
GRWD1 1
PARG 1
KCNE1L 0
SPATA21 0
ZNF76 1
RAB43 0
IL6 1
AIRE 0
TTK 0
NPHP4 0
STXBP5L 1
TEX19 0
ZNF461 0
UMPS 1
ITPRIPL1 1
EIF2A 1
PPARGC1B 0
PEBP4 0
C8orf34 0
SLC44A2 1
KRTAP5-7 0
CSPG5 0
CRABP1 0
OTOL1 0
PLA2G2F 0
KARS 1
RGS9BP 0
INTS2 0
MLNR 0
CRY2 0
DHX29 1
PABPC1L2A 0
CARNS1 0
SLC1A6 0
DRD4 0
SH2D2A 0
TCF20 0
SLC9A6 1
SOAT1 0
RTP2 0
TSHZ1 1
APOO 1
MALL 0
PALB2 1
FAM133A 0
ARL4D 1
PRDM7 0
SCN5A 0
KCNV2 0
COX7B2 0
ORAI3 0
FLII 1
APOC3 0
OR10K2 0
RSC1A1 1
PSEN2 0
SAFB2 0
TERF1 1
YPEL3 1
UNC80 0
USP8 1
MLLT3 0
ZNF48 0
IWS1 1
ARHGEF10L 0
NFX1 1
KCNK6 0
F10 0
TAF1C 0
DDX3Y 1
ANGPTL3 1
HES1 0
CREB1 1
CXorf61 0
HOXD1 0
PTPRA 0
STXBP2 0
SLC35A2 1
CCNF 0
HTR2B 0
ZNF628 0
ATP6V1C2 0
PIK3AP1 0
CTC1 0
ANKRD55 0
LILRA3 0
KIAA0146 1
POTEF 0
C1orf150 0
POP7 1
PPM1H 1
GPM6A 0
TFB2M 1
CSRP2BP 0
CCRL2 0
LILRA1 0
INTS4 1
C9orf153 0
FAM83C 0
DPPA4 0
DMRTC1B 0
SLC22A3 1
ZNF814 0
ARHGEF33 0
COL7A1 0
PDCD5 1
CCDC42 0
KATNAL2 0
KCNMB4 0
OR9Q1 0
C1orf227 0
SVOP 0
CSMD3 0
INSM1 0
ATP8A1 0
ZFP161 1
CALCOCO1 1
OSBP 1
DOHH 0
GAB1 1
NHLRC4 0
FLJ44635 1
PPP6R3 0
GLIS2 0
ZNF300 0
DCST2 0
RPP25L 0
ZNF286A 1
MFGE8 0
ROBO3 0
OR51B6 0
C9orf173 0
RPP40 0
XPO5 0
SEMA3A 1
ZNF488 0
GPR132 0
SLC19A3 0
CLDN15 1
PRAMEF6 0
SNPH 1
LAMC3 0
KDM5B 0
SLC9A9 1
TMEM147 1
CAMK2N2 0
SLCO4A1 0
NUDT15 1
VN1R5 0
PSMG4 1
HUNK 0
EIF2S1 1
ZNF787 1
WDR38 0
ZNF597 1
CNPY3 0
HAPLN2 0
ATRNL1 0
ZMAT3 1
MAPK1IP1L 1
GLI4 0
LOC100287718 0
CDC37 0
SGCA 0
NEURL2 0
KIAA0101 0
DNAJC5G 0
